realisation,job_id,actual_duration_min,parent_job_id,provenance
26,J00104c0,23.3,J00104,D:lognormal_from_declared_pairing_rule
27,J00104c0,21.0,J00104,D:lognormal_from_declared_pairing_rule
28,J00104c0,48.4,J00104,D:lognormal_from_declared_pairing_rule
29,J00104c0,25.8,J00104,D:lognormal_from_declared_pairing_rule
0,J00104c1,22.2,J00104,D:lognormal_from_declared_pairing_rule
1,J00104c1,12.8,J00104,D:lognormal_from_declared_pairing_rule
2,J00104c1,14.3,J00104,D:lognormal_from_declared_pairing_rule
3,J00104c1,18.4,J00104,D:lognormal_from_declared_pairing_rule
4,J00104c1,37.0,J00104,D:lognormal_from_declared_pairing_rule
5,J00104c1,10.7,J00104,D:lognormal_from_declared_pairing_rule
6,J00104c1,22.8,J00104,D:lognormal_from_declared_pairing_rule
7,J00104c1,19.0,J00104,D:lognormal_from_declared_pairing_rule
8,J00104c1,34.0,J00104,D:lognormal_from_declared_pairing_rule
9,J00104c1,28.0,J00104,D:lognormal_from_declared_pairing_rule
10,J00104c1,14.6,J00104,D:lognormal_from_declared_pairing_rule
11,J00104c1,12.7,J00104,D:lognormal_from_declared_pairing_rule
12,J00104c1,24.9,J00104,D:lognormal_from_declared_pairing_rule
13,J00104c1,10.6,J00104,D:lognormal_from_declared_pairing_rule
14,J00104c1,25.7,J00104,D:lognormal_from_declared_pairing_rule
15,J00104c1,29.1,J00104,D:lognormal_from_declared_pairing_rule
16,J00104c1,19.5,J00104,D:lognormal_from_declared_pairing_rule
17,J00104c1,24.9,J00104,D:lognormal_from_declared_pairing_rule
18,J00104c1,12.4,J00104,D:lognormal_from_declared_pairing_rule
19,J00104c1,29.7,J00104,D:lognormal_from_declared_pairing_rule
20,J00104c1,16.7,J00104,D:lognormal_from_declared_pairing_rule
21,J00104c1,11.4,J00104,D:lognormal_from_declared_pairing_rule
22,J00104c1,11.3,J00104,D:lognormal_from_declared_pairing_rule
23,J00104c1,11.7,J00104,D:lognormal_from_declared_pairing_rule
24,J00104c1,21.1,J00104,D:lognormal_from_declared_pairing_rule
25,J00104c1,18.0,J00104,D:lognormal_from_declared_pairing_rule
26,J00104c1,16.9,J00104,D:lognormal_from_declared_pairing_rule
27,J00104c1,15.1,J00104,D:lognormal_from_declared_pairing_rule
28,J00104c1,15.3,J00104,D:lognormal_from_declared_pairing_rule
29,J00104c1,11.5,J00104,D:lognormal_from_declared_pairing_rule
0,J00122c0,23.2,J00122,D:lognormal_from_declared_pairing_rule
1,J00122c0,39.7,J00122,D:lognormal_from_declared_pairing_rule
2,J00122c0,35.1,J00122,D:lognormal_from_declared_pairing_rule
3,J00122c0,32.7,J00122,D:lognormal_from_declared_pairing_rule
4,J00122c0,17.6,J00122,D:lognormal_from_declared_pairing_rule
5,J00122c0,24.8,J00122,D:lognormal_from_declared_pairing_rule
6,J00122c0,28.0,J00122,D:lognormal_from_declared_pairing_rule
7,J00122c0,28.7,J00122,D:lognormal_from_declared_pairing_rule
8,J00122c0,35.8,J00122,D:lognormal_from_declared_pairing_rule
9,J00122c0,25.6,J00122,D:lognormal_from_declared_pairing_rule
10,J00122c0,19.7,J00122,D:lognormal_from_declared_pairing_rule
11,J00122c0,16.5,J00122,D:lognormal_from_declared_pairing_rule
12,J00122c0,14.9,J00122,D:lognormal_from_declared_pairing_rule
13,J00122c0,16.4,J00122,D:lognormal_from_declared_pairing_rule
14,J00122c0,19.9,J00122,D:lognormal_from_declared_pairing_rule
15,J00122c0,25.8,J00122,D:lognormal_from_declared_pairing_rule
16,J00122c0,28.3,J00122,D:lognormal_from_declared_pairing_rule
17,J00122c0,35.8,J00122,D:lognormal_from_declared_pairing_rule
18,J00122c0,19.0,J00122,D:lognormal_from_declared_pairing_rule
19,J00122c0,25.1,J00122,D:lognormal_from_declared_pairing_rule
20,J00122c0,17.4,J00122,D:lognormal_from_declared_pairing_rule
21,J00122c0,16.2,J00122,D:lognormal_from_declared_pairing_rule
22,J00122c0,25.7,J00122,D:lognormal_from_declared_pairing_rule
23,J00122c0,22.0,J00122,D:lognormal_from_declared_pairing_rule
24,J00122c0,25.9,J00122,D:lognormal_from_declared_pairing_rule
25,J00122c0,24.7,J00122,D:lognormal_from_declared_pairing_rule
26,J00122c0,23.2,J00122,D:lognormal_from_declared_pairing_rule
27,J00122c0,24.5,J00122,D:lognormal_from_declared_pairing_rule
28,J00122c0,22.1,J00122,D:lognormal_from_declared_pairing_rule
29,J00122c0,34.3,J00122,D:lognormal_from_declared_pairing_rule
0,J00122c1,22.7,J00122,D:lognormal_from_declared_pairing_rule
1,J00122c1,15.4,J00122,D:lognormal_from_declared_pairing_rule
2,J00122c1,11.6,J00122,D:lognormal_from_declared_pairing_rule
3,J00122c1,18.0,J00122,D:lognormal_from_declared_pairing_rule
4,J00122c1,19.0,J00122,D:lognormal_from_declared_pairing_rule
5,J00122c1,16.0,J00122,D:lognormal_from_declared_pairing_rule
6,J00122c1,20.9,J00122,D:lognormal_from_declared_pairing_rule
7,J00122c1,20.5,J00122,D:lognormal_from_declared_pairing_rule
8,J00122c1,12.7,J00122,D:lognormal_from_declared_pairing_rule
9,J00122c1,11.5,J00122,D:lognormal_from_declared_pairing_rule
10,J00122c1,16.6,J00122,D:lognormal_from_declared_pairing_rule
11,J00122c1,12.5,J00122,D:lognormal_from_declared_pairing_rule
12,J00122c1,14.9,J00122,D:lognormal_from_declared_pairing_rule
13,J00122c1,11.5,J00122,D:lognormal_from_declared_pairing_rule
14,J00122c1,8.2,J00122,D:lognormal_from_declared_pairing_rule
15,J00122c1,10.4,J00122,D:lognormal_from_declared_pairing_rule
16,J00122c1,20.2,J00122,D:lognormal_from_declared_pairing_rule
17,J00122c1,17.3,J00122,D:lognormal_from_declared_pairing_rule
18,J00122c1,25.8,J00122,D:lognormal_from_declared_pairing_rule
19,J00122c1,12.1,J00122,D:lognormal_from_declared_pairing_rule
20,J00122c1,22.2,J00122,D:lognormal_from_declared_pairing_rule
21,J00122c1,11.0,J00122,D:lognormal_from_declared_pairing_rule
22,J00122c1,10.1,J00122,D:lognormal_from_declared_pairing_rule
23,J00122c1,15.0,J00122,D:lognormal_from_declared_pairing_rule
24,J00122c1,21.2,J00122,D:lognormal_from_declared_pairing_rule
25,J00122c1,11.5,J00122,D:lognormal_from_declared_pairing_rule
26,J00122c1,12.1,J00122,D:lognormal_from_declared_pairing_rule
27,J00122c1,9.6,J00122,D:lognormal_from_declared_pairing_rule
28,J00122c1,13.3,J00122,D:lognormal_from_declared_pairing_rule
29,J00122c1,12.1,J00122,D:lognormal_from_declared_pairing_rule
0,J00123c0,15.8,J00123,D:lognormal_from_declared_pairing_rule
1,J00123c0,26.7,J00123,D:lognormal_from_declared_pairing_rule
2,J00123c0,32.5,J00123,D:lognormal_from_declared_pairing_rule
3,J00123c0,16.9,J00123,D:lognormal_from_declared_pairing_rule
4,J00123c0,24.3,J00123,D:lognormal_from_declared_pairing_rule
5,J00123c0,22.9,J00123,D:lognormal_from_declared_pairing_rule
6,J00123c0,17.3,J00123,D:lognormal_from_declared_pairing_rule
7,J00123c0,27.7,J00123,D:lognormal_from_declared_pairing_rule
8,J00123c0,27.4,J00123,D:lognormal_from_declared_pairing_rule
9,J00123c0,35.8,J00123,D:lognormal_from_declared_pairing_rule
10,J00123c0,20.2,J00123,D:lognormal_from_declared_pairing_rule
11,J00123c0,32.1,J00123,D:lognormal_from_declared_pairing_rule
12,J00123c0,24.8,J00123,D:lognormal_from_declared_pairing_rule
13,J00123c0,27.7,J00123,D:lognormal_from_declared_pairing_rule
14,J00123c0,43.7,J00123,D:lognormal_from_declared_pairing_rule
15,J00123c0,27.2,J00123,D:lognormal_from_declared_pairing_rule
16,J00123c0,22.7,J00123,D:lognormal_from_declared_pairing_rule
17,J00123c0,16.8,J00123,D:lognormal_from_declared_pairing_rule
18,J00123c0,18.7,J00123,D:lognormal_from_declared_pairing_rule
19,J00123c0,15.3,J00123,D:lognormal_from_declared_pairing_rule
20,J00123c0,20.4,J00123,D:lognormal_from_declared_pairing_rule
21,J00123c0,22.9,J00123,D:lognormal_from_declared_pairing_rule
22,J00123c0,18.1,J00123,D:lognormal_from_declared_pairing_rule
23,J00123c0,26.4,J00123,D:lognormal_from_declared_pairing_rule
24,J00123c0,23.2,J00123,D:lognormal_from_declared_pairing_rule
25,J00123c0,26.8,J00123,D:lognormal_from_declared_pairing_rule
26,J00123c0,18.1,J00123,D:lognormal_from_declared_pairing_rule
27,J00123c0,35.4,J00123,D:lognormal_from_declared_pairing_rule
28,J00123c0,24.1,J00123,D:lognormal_from_declared_pairing_rule
29,J00123c0,34.2,J00123,D:lognormal_from_declared_pairing_rule
0,J00123c1,12.2,J00123,D:lognormal_from_declared_pairing_rule
1,J00123c1,12.1,J00123,D:lognormal_from_declared_pairing_rule
2,J00123c1,9.5,J00123,D:lognormal_from_declared_pairing_rule
3,J00123c1,25.3,J00123,D:lognormal_from_declared_pairing_rule
4,J00123c1,10.4,J00123,D:lognormal_from_declared_pairing_rule
5,J00123c1,11.8,J00123,D:lognormal_from_declared_pairing_rule
6,J00123c1,9.1,J00123,D:lognormal_from_declared_pairing_rule
7,J00123c1,11.9,J00123,D:lognormal_from_declared_pairing_rule
8,J00123c1,16.4,J00123,D:lognormal_from_declared_pairing_rule
9,J00123c1,12.1,J00123,D:lognormal_from_declared_pairing_rule
10,J00123c1,14.9,J00123,D:lognormal_from_declared_pairing_rule
11,J00123c1,9.1,J00123,D:lognormal_from_declared_pairing_rule
12,J00123c1,15.9,J00123,D:lognormal_from_declared_pairing_rule
13,J00123c1,13.5,J00123,D:lognormal_from_declared_pairing_rule
14,J00123c1,19.2,J00123,D:lognormal_from_declared_pairing_rule
15,J00123c1,10.8,J00123,D:lognormal_from_declared_pairing_rule
16,J00123c1,25.0,J00123,D:lognormal_from_declared_pairing_rule
17,J00123c1,15.8,J00123,D:lognormal_from_declared_pairing_rule
18,J00123c1,12.1,J00123,D:lognormal_from_declared_pairing_rule
19,J00123c1,11.7,J00123,D:lognormal_from_declared_pairing_rule
20,J00123c1,18.9,J00123,D:lognormal_from_declared_pairing_rule
21,J00123c1,12.8,J00123,D:lognormal_from_declared_pairing_rule
22,J00123c1,9.6,J00123,D:lognormal_from_declared_pairing_rule
23,J00123c1,26.7,J00123,D:lognormal_from_declared_pairing_rule
24,J00123c1,15.7,J00123,D:lognormal_from_declared_pairing_rule
25,J00123c1,18.5,J00123,D:lognormal_from_declared_pairing_rule
26,J00123c1,11.8,J00123,D:lognormal_from_declared_pairing_rule
27,J00123c1,11.3,J00123,D:lognormal_from_declared_pairing_rule
28,J00123c1,27.0,J00123,D:lognormal_from_declared_pairing_rule
29,J00123c1,17.2,J00123,D:lognormal_from_declared_pairing_rule
0,J00124c0,35.1,J00124,D:lognormal_from_declared_pairing_rule
1,J00124c0,16.1,J00124,D:lognormal_from_declared_pairing_rule
2,J00124c0,10.4,J00124,D:lognormal_from_declared_pairing_rule
3,J00124c0,30.3,J00124,D:lognormal_from_declared_pairing_rule
4,J00124c0,19.5,J00124,D:lognormal_from_declared_pairing_rule
5,J00124c0,20.6,J00124,D:lognormal_from_declared_pairing_rule
6,J00124c0,22.7,J00124,D:lognormal_from_declared_pairing_rule
7,J00124c0,18.4,J00124,D:lognormal_from_declared_pairing_rule
8,J00124c0,19.6,J00124,D:lognormal_from_declared_pairing_rule
9,J00124c0,28.8,J00124,D:lognormal_from_declared_pairing_rule
10,J00124c0,24.7,J00124,D:lognormal_from_declared_pairing_rule
11,J00124c0,25.9,J00124,D:lognormal_from_declared_pairing_rule
12,J00124c0,16.4,J00124,D:lognormal_from_declared_pairing_rule
13,J00124c0,15.2,J00124,D:lognormal_from_declared_pairing_rule
14,J00124c0,26.4,J00124,D:lognormal_from_declared_pairing_rule
15,J00124c0,40.5,J00124,D:lognormal_from_declared_pairing_rule
16,J00124c0,28.5,J00124,D:lognormal_from_declared_pairing_rule
17,J00124c0,30.8,J00124,D:lognormal_from_declared_pairing_rule
18,J00124c0,32.6,J00124,D:lognormal_from_declared_pairing_rule
19,J00124c0,13.4,J00124,D:lognormal_from_declared_pairing_rule
20,J00124c0,20.8,J00124,D:lognormal_from_declared_pairing_rule
21,J00124c0,33.6,J00124,D:lognormal_from_declared_pairing_rule
22,J00124c0,19.0,J00124,D:lognormal_from_declared_pairing_rule
23,J00124c0,15.1,J00124,D:lognormal_from_declared_pairing_rule
24,J00124c0,27.3,J00124,D:lognormal_from_declared_pairing_rule
25,J00124c0,16.2,J00124,D:lognormal_from_declared_pairing_rule
26,J00124c0,18.9,J00124,D:lognormal_from_declared_pairing_rule
27,J00124c0,21.1,J00124,D:lognormal_from_declared_pairing_rule
28,J00124c0,30.2,J00124,D:lognormal_from_declared_pairing_rule
29,J00124c0,12.9,J00124,D:lognormal_from_declared_pairing_rule
0,J00124c1,10.4,J00124,D:lognormal_from_declared_pairing_rule
1,J00124c1,17.3,J00124,D:lognormal_from_declared_pairing_rule
2,J00124c1,15.5,J00124,D:lognormal_from_declared_pairing_rule
3,J00124c1,18.6,J00124,D:lognormal_from_declared_pairing_rule
4,J00124c1,11.9,J00124,D:lognormal_from_declared_pairing_rule
5,J00124c1,19.5,J00124,D:lognormal_from_declared_pairing_rule
6,J00124c1,19.3,J00124,D:lognormal_from_declared_pairing_rule
7,J00124c1,20.8,J00124,D:lognormal_from_declared_pairing_rule
8,J00124c1,12.8,J00124,D:lognormal_from_declared_pairing_rule
9,J00124c1,11.0,J00124,D:lognormal_from_declared_pairing_rule
10,J00124c1,15.9,J00124,D:lognormal_from_declared_pairing_rule
11,J00124c1,16.4,J00124,D:lognormal_from_declared_pairing_rule
12,J00124c1,15.5,J00124,D:lognormal_from_declared_pairing_rule
13,J00124c1,16.0,J00124,D:lognormal_from_declared_pairing_rule
14,J00124c1,16.2,J00124,D:lognormal_from_declared_pairing_rule
15,J00124c1,18.7,J00124,D:lognormal_from_declared_pairing_rule
16,J00124c1,8.7,J00124,D:lognormal_from_declared_pairing_rule
17,J00124c1,21.4,J00124,D:lognormal_from_declared_pairing_rule
18,J00124c1,12.2,J00124,D:lognormal_from_declared_pairing_rule
19,J00124c1,36.3,J00124,D:lognormal_from_declared_pairing_rule
20,J00124c1,15.4,J00124,D:lognormal_from_declared_pairing_rule
21,J00124c1,6.7,J00124,D:lognormal_from_declared_pairing_rule
22,J00124c1,10.5,J00124,D:lognormal_from_declared_pairing_rule
23,J00124c1,11.9,J00124,D:lognormal_from_declared_pairing_rule
24,J00124c1,10.2,J00124,D:lognormal_from_declared_pairing_rule
25,J00124c1,12.9,J00124,D:lognormal_from_declared_pairing_rule
26,J00124c1,19.0,J00124,D:lognormal_from_declared_pairing_rule
27,J00124c1,16.0,J00124,D:lognormal_from_declared_pairing_rule
28,J00124c1,11.2,J00124,D:lognormal_from_declared_pairing_rule
29,J00124c1,7.5,J00124,D:lognormal_from_declared_pairing_rule
0,J00125c0,33.2,J00125,D:lognormal_from_declared_pairing_rule
1,J00125c0,28.7,J00125,D:lognormal_from_declared_pairing_rule
2,J00125c0,23.7,J00125,D:lognormal_from_declared_pairing_rule
3,J00125c0,38.7,J00125,D:lognormal_from_declared_pairing_rule
4,J00125c0,49.4,J00125,D:lognormal_from_declared_pairing_rule
5,J00125c0,15.5,J00125,D:lognormal_from_declared_pairing_rule
6,J00125c0,25.7,J00125,D:lognormal_from_declared_pairing_rule
7,J00125c0,26.6,J00125,D:lognormal_from_declared_pairing_rule
8,J00125c0,21.6,J00125,D:lognormal_from_declared_pairing_rule
9,J00125c0,35.7,J00125,D:lognormal_from_declared_pairing_rule
10,J00125c0,35.9,J00125,D:lognormal_from_declared_pairing_rule
11,J00125c0,17.5,J00125,D:lognormal_from_declared_pairing_rule
12,J00125c0,32.2,J00125,D:lognormal_from_declared_pairing_rule
13,J00125c0,20.1,J00125,D:lognormal_from_declared_pairing_rule
14,J00125c0,31.8,J00125,D:lognormal_from_declared_pairing_rule
15,J00125c0,42.0,J00125,D:lognormal_from_declared_pairing_rule
16,J00125c0,32.8,J00125,D:lognormal_from_declared_pairing_rule
17,J00125c0,26.7,J00125,D:lognormal_from_declared_pairing_rule
18,J00125c0,31.8,J00125,D:lognormal_from_declared_pairing_rule
19,J00125c0,24.9,J00125,D:lognormal_from_declared_pairing_rule
20,J00125c0,24.0,J00125,D:lognormal_from_declared_pairing_rule
21,J00125c0,34.1,J00125,D:lognormal_from_declared_pairing_rule
22,J00125c0,15.9,J00125,D:lognormal_from_declared_pairing_rule
23,J00125c0,24.3,J00125,D:lognormal_from_declared_pairing_rule
24,J00125c0,27.7,J00125,D:lognormal_from_declared_pairing_rule
25,J00125c0,44.3,J00125,D:lognormal_from_declared_pairing_rule
26,J00125c0,23.1,J00125,D:lognormal_from_declared_pairing_rule
27,J00125c0,15.6,J00125,D:lognormal_from_declared_pairing_rule
28,J00125c0,30.2,J00125,D:lognormal_from_declared_pairing_rule
29,J00125c0,18.6,J00125,D:lognormal_from_declared_pairing_rule
0,J00125c1,35.8,J00125,D:lognormal_from_declared_pairing_rule
1,J00125c1,19.4,J00125,D:lognormal_from_declared_pairing_rule
2,J00125c1,27.8,J00125,D:lognormal_from_declared_pairing_rule
3,J00125c1,31.0,J00125,D:lognormal_from_declared_pairing_rule
4,J00125c1,13.0,J00125,D:lognormal_from_declared_pairing_rule
5,J00125c1,38.3,J00125,D:lognormal_from_declared_pairing_rule
6,J00125c1,24.7,J00125,D:lognormal_from_declared_pairing_rule
7,J00125c1,10.4,J00125,D:lognormal_from_declared_pairing_rule
8,J00125c1,15.2,J00125,D:lognormal_from_declared_pairing_rule
9,J00125c1,17.6,J00125,D:lognormal_from_declared_pairing_rule
10,J00125c1,19.3,J00125,D:lognormal_from_declared_pairing_rule
11,J00125c1,17.9,J00125,D:lognormal_from_declared_pairing_rule
12,J00125c1,16.5,J00125,D:lognormal_from_declared_pairing_rule
13,J00125c1,18.9,J00125,D:lognormal_from_declared_pairing_rule
14,J00125c1,12.3,J00125,D:lognormal_from_declared_pairing_rule
15,J00125c1,17.9,J00125,D:lognormal_from_declared_pairing_rule
16,J00125c1,23.5,J00125,D:lognormal_from_declared_pairing_rule
17,J00125c1,37.8,J00125,D:lognormal_from_declared_pairing_rule
18,J00125c1,16.3,J00125,D:lognormal_from_declared_pairing_rule
19,J00125c1,37.0,J00125,D:lognormal_from_declared_pairing_rule
20,J00125c1,20.6,J00125,D:lognormal_from_declared_pairing_rule
21,J00125c1,26.7,J00125,D:lognormal_from_declared_pairing_rule
22,J00125c1,12.2,J00125,D:lognormal_from_declared_pairing_rule
23,J00125c1,14.5,J00125,D:lognormal_from_declared_pairing_rule
24,J00125c1,14.1,J00125,D:lognormal_from_declared_pairing_rule
25,J00125c1,17.8,J00125,D:lognormal_from_declared_pairing_rule
26,J00125c1,14.5,J00125,D:lognormal_from_declared_pairing_rule
27,J00125c1,13.9,J00125,D:lognormal_from_declared_pairing_rule
28,J00125c1,19.5,J00125,D:lognormal_from_declared_pairing_rule
29,J00125c1,26.2,J00125,D:lognormal_from_declared_pairing_rule
0,J00127c0,33.7,J00127,D:lognormal_from_declared_pairing_rule
1,J00127c0,32.3,J00127,D:lognormal_from_declared_pairing_rule
2,J00127c0,22.5,J00127,D:lognormal_from_declared_pairing_rule
3,J00127c0,18.3,J00127,D:lognormal_from_declared_pairing_rule
4,J00127c0,16.8,J00127,D:lognormal_from_declared_pairing_rule
5,J00127c0,21.6,J00127,D:lognormal_from_declared_pairing_rule
6,J00127c0,21.5,J00127,D:lognormal_from_declared_pairing_rule
7,J00127c0,20.9,J00127,D:lognormal_from_declared_pairing_rule
8,J00127c0,18.9,J00127,D:lognormal_from_declared_pairing_rule
9,J00127c0,27.8,J00127,D:lognormal_from_declared_pairing_rule
10,J00127c0,22.0,J00127,D:lognormal_from_declared_pairing_rule
11,J00127c0,16.9,J00127,D:lognormal_from_declared_pairing_rule
12,J00127c0,29.4,J00127,D:lognormal_from_declared_pairing_rule
13,J00127c0,33.4,J00127,D:lognormal_from_declared_pairing_rule
14,J00127c0,21.4,J00127,D:lognormal_from_declared_pairing_rule
15,J00127c0,36.9,J00127,D:lognormal_from_declared_pairing_rule
16,J00127c0,32.0,J00127,D:lognormal_from_declared_pairing_rule
17,J00127c0,33.1,J00127,D:lognormal_from_declared_pairing_rule
18,J00127c0,26.2,J00127,D:lognormal_from_declared_pairing_rule
19,J00127c0,20.4,J00127,D:lognormal_from_declared_pairing_rule
20,J00127c0,30.8,J00127,D:lognormal_from_declared_pairing_rule
21,J00127c0,12.5,J00127,D:lognormal_from_declared_pairing_rule
22,J00127c0,26.8,J00127,D:lognormal_from_declared_pairing_rule
23,J00127c0,11.5,J00127,D:lognormal_from_declared_pairing_rule
24,J00127c0,25.8,J00127,D:lognormal_from_declared_pairing_rule
25,J00127c0,23.1,J00127,D:lognormal_from_declared_pairing_rule
26,J00127c0,26.3,J00127,D:lognormal_from_declared_pairing_rule
27,J00127c0,15.6,J00127,D:lognormal_from_declared_pairing_rule
28,J00127c0,28.4,J00127,D:lognormal_from_declared_pairing_rule
29,J00127c0,15.7,J00127,D:lognormal_from_declared_pairing_rule
0,J00127c1,23.8,J00127,D:lognormal_from_declared_pairing_rule
1,J00127c1,10.5,J00127,D:lognormal_from_declared_pairing_rule
2,J00127c1,11.8,J00127,D:lognormal_from_declared_pairing_rule
3,J00127c1,14.5,J00127,D:lognormal_from_declared_pairing_rule
4,J00127c1,16.3,J00127,D:lognormal_from_declared_pairing_rule
5,J00127c1,10.2,J00127,D:lognormal_from_declared_pairing_rule
6,J00127c1,13.9,J00127,D:lognormal_from_declared_pairing_rule
7,J00127c1,19.2,J00127,D:lognormal_from_declared_pairing_rule
8,J00127c1,13.6,J00127,D:lognormal_from_declared_pairing_rule
9,J00127c1,12.2,J00127,D:lognormal_from_declared_pairing_rule
10,J00127c1,11.4,J00127,D:lognormal_from_declared_pairing_rule
11,J00127c1,11.1,J00127,D:lognormal_from_declared_pairing_rule
12,J00127c1,23.8,J00127,D:lognormal_from_declared_pairing_rule
13,J00127c1,12.6,J00127,D:lognormal_from_declared_pairing_rule
14,J00127c1,8.6,J00127,D:lognormal_from_declared_pairing_rule
15,J00127c1,9.8,J00127,D:lognormal_from_declared_pairing_rule
16,J00127c1,12.0,J00127,D:lognormal_from_declared_pairing_rule
17,J00127c1,16.1,J00127,D:lognormal_from_declared_pairing_rule
18,J00127c1,13.2,J00127,D:lognormal_from_declared_pairing_rule
19,J00127c1,18.1,J00127,D:lognormal_from_declared_pairing_rule
20,J00127c1,12.6,J00127,D:lognormal_from_declared_pairing_rule
21,J00127c1,10.2,J00127,D:lognormal_from_declared_pairing_rule
22,J00127c1,15.0,J00127,D:lognormal_from_declared_pairing_rule
23,J00127c1,16.2,J00127,D:lognormal_from_declared_pairing_rule
24,J00127c1,18.1,J00127,D:lognormal_from_declared_pairing_rule
25,J00127c1,10.2,J00127,D:lognormal_from_declared_pairing_rule
26,J00127c1,23.7,J00127,D:lognormal_from_declared_pairing_rule
27,J00127c1,15.6,J00127,D:lognormal_from_declared_pairing_rule
28,J00127c1,14.0,J00127,D:lognormal_from_declared_pairing_rule
29,J00127c1,8.9,J00127,D:lognormal_from_declared_pairing_rule
0,J00129c0,26.3,J00129,D:lognormal_from_declared_pairing_rule
1,J00129c0,31.8,J00129,D:lognormal_from_declared_pairing_rule
2,J00129c0,17.7,J00129,D:lognormal_from_declared_pairing_rule
3,J00129c0,15.4,J00129,D:lognormal_from_declared_pairing_rule
4,J00129c0,19.5,J00129,D:lognormal_from_declared_pairing_rule
5,J00129c0,33.5,J00129,D:lognormal_from_declared_pairing_rule
6,J00129c0,20.7,J00129,D:lognormal_from_declared_pairing_rule
7,J00129c0,32.1,J00129,D:lognormal_from_declared_pairing_rule
8,J00129c0,29.8,J00129,D:lognormal_from_declared_pairing_rule
9,J00129c0,20.2,J00129,D:lognormal_from_declared_pairing_rule
10,J00129c0,36.5,J00129,D:lognormal_from_declared_pairing_rule
11,J00129c0,33.0,J00129,D:lognormal_from_declared_pairing_rule
12,J00129c0,37.5,J00129,D:lognormal_from_declared_pairing_rule
13,J00129c0,13.2,J00129,D:lognormal_from_declared_pairing_rule
14,J00129c0,30.2,J00129,D:lognormal_from_declared_pairing_rule
15,J00129c0,32.2,J00129,D:lognormal_from_declared_pairing_rule
16,J00129c0,24.4,J00129,D:lognormal_from_declared_pairing_rule
17,J00129c0,24.8,J00129,D:lognormal_from_declared_pairing_rule
18,J00129c0,44.5,J00129,D:lognormal_from_declared_pairing_rule
19,J00129c0,32.2,J00129,D:lognormal_from_declared_pairing_rule
20,J00129c0,38.6,J00129,D:lognormal_from_declared_pairing_rule
21,J00129c0,39.8,J00129,D:lognormal_from_declared_pairing_rule
22,J00129c0,14.8,J00129,D:lognormal_from_declared_pairing_rule
23,J00129c0,48.7,J00129,D:lognormal_from_declared_pairing_rule
24,J00129c0,32.0,J00129,D:lognormal_from_declared_pairing_rule
25,J00129c0,33.2,J00129,D:lognormal_from_declared_pairing_rule
26,J00129c0,32.7,J00129,D:lognormal_from_declared_pairing_rule
27,J00129c0,25.5,J00129,D:lognormal_from_declared_pairing_rule
28,J00129c0,23.4,J00129,D:lognormal_from_declared_pairing_rule
29,J00129c0,30.2,J00129,D:lognormal_from_declared_pairing_rule
0,J00129c1,31.9,J00129,D:lognormal_from_declared_pairing_rule
1,J00129c1,13.4,J00129,D:lognormal_from_declared_pairing_rule
2,J00129c1,25.0,J00129,D:lognormal_from_declared_pairing_rule
3,J00129c1,17.2,J00129,D:lognormal_from_declared_pairing_rule
4,J00129c1,31.5,J00129,D:lognormal_from_declared_pairing_rule
5,J00129c1,17.0,J00129,D:lognormal_from_declared_pairing_rule
6,J00129c1,18.3,J00129,D:lognormal_from_declared_pairing_rule
7,J00129c1,11.7,J00129,D:lognormal_from_declared_pairing_rule
8,J00129c1,14.3,J00129,D:lognormal_from_declared_pairing_rule
9,J00129c1,28.9,J00129,D:lognormal_from_declared_pairing_rule
10,J00129c1,14.4,J00129,D:lognormal_from_declared_pairing_rule
11,J00129c1,18.4,J00129,D:lognormal_from_declared_pairing_rule
12,J00129c1,22.9,J00129,D:lognormal_from_declared_pairing_rule
13,J00129c1,23.3,J00129,D:lognormal_from_declared_pairing_rule
14,J00129c1,14.6,J00129,D:lognormal_from_declared_pairing_rule
15,J00129c1,17.0,J00129,D:lognormal_from_declared_pairing_rule
16,J00129c1,28.6,J00129,D:lognormal_from_declared_pairing_rule
17,J00129c1,21.1,J00129,D:lognormal_from_declared_pairing_rule
18,J00129c1,22.5,J00129,D:lognormal_from_declared_pairing_rule
19,J00129c1,23.7,J00129,D:lognormal_from_declared_pairing_rule
20,J00129c1,45.2,J00129,D:lognormal_from_declared_pairing_rule
21,J00129c1,9.1,J00129,D:lognormal_from_declared_pairing_rule
22,J00129c1,17.5,J00129,D:lognormal_from_declared_pairing_rule
23,J00129c1,18.4,J00129,D:lognormal_from_declared_pairing_rule
24,J00129c1,20.8,J00129,D:lognormal_from_declared_pairing_rule
25,J00129c1,19.1,J00129,D:lognormal_from_declared_pairing_rule
26,J00129c1,34.0,J00129,D:lognormal_from_declared_pairing_rule
27,J00129c1,26.3,J00129,D:lognormal_from_declared_pairing_rule
28,J00129c1,20.0,J00129,D:lognormal_from_declared_pairing_rule
29,J00129c1,15.1,J00129,D:lognormal_from_declared_pairing_rule
0,J00139c0,37.0,J00139,D:lognormal_from_declared_pairing_rule
1,J00139c0,22.6,J00139,D:lognormal_from_declared_pairing_rule
2,J00139c0,23.3,J00139,D:lognormal_from_declared_pairing_rule
3,J00139c0,21.8,J00139,D:lognormal_from_declared_pairing_rule
4,J00139c0,23.1,J00139,D:lognormal_from_declared_pairing_rule
