realisation,job_id,actual_duration_min
23,J00085,24.6
23,J00087,32.0
23,J00118,58.1
23,J00134,32.8
23,J00138,29.8
23,J00141,48.9
23,J00151,37.5
23,J00162,41.9
24,J00006,32.1
24,J00016,58.5
24,J00042,41.3
24,J00122,101.9
24,J00156,44.3
24,J00172,47.3
24,J00015,38.7
24,J00021,74.5
24,J00031,78.9
24,J00038,36.7
24,J00041,40.3
24,J00064,56.5
24,J00066,37.5
24,J00070,44.0
24,J00079,56.5
24,J00097,25.0
24,J00131,59.9
24,J00153,41.2
24,J00174,55.6
24,J00018,45.2
24,J00065,20.0
24,J00071,30.8
24,J00076,45.2
24,J00080,38.0
24,J00099,30.0
24,J00100,78.3
24,J00133,33.1
24,J00159,15.0
24,J00169,61.8
24,J00008,30.7
24,J00011,35.3
24,J00033,44.4
24,J00125,37.9
24,J00126,35.3
24,J00128,100.0
24,J00129,70.8
24,J00139,71.3
24,J00149,101.6
24,J00002,25.0
24,J00014,37.9
24,J00028,41.7
24,J00059,59.0
24,J00063,93.7
24,J00069,54.0
24,J00081,31.2
24,J00086,179.5
24,J00140,77.9
24,J00144,59.8
24,J00168,27.6
24,J00004,46.1
24,J00022,18.8
24,J00029,61.4
24,J00045,32.4
24,J00067,51.5
24,J00077,26.2
24,J00093,25.4
24,J00104,51.8
24,J00113,42.3
24,J00155,39.1
24,J00161,84.3
24,J00164,41.9
24,J00009,22.8
24,J00010,97.1
24,J00020,57.1
24,J00027,63.1
24,J00047,68.2
24,J00055,17.3
24,J00061,21.4
24,J00075,33.1
24,J00088,30.9
24,J00089,42.3
24,J00095,48.5
24,J00120,35.6
24,J00124,50.1
24,J00150,128.3
24,J00152,33.9
24,J00163,25.0
24,J00165,35.4
24,J00166,35.8
24,J00167,41.4
24,J00013,105.7
24,J00024,76.9
24,J00044,42.0
24,J00046,62.2
24,J00058,46.1
24,J00114,41.5
24,J00121,26.4
24,J00136,18.2
24,J00142,52.7
24,J00147,42.7
24,J00158,48.7
24,J00171,22.5
24,J00030,61.2
24,J00053,36.6
24,J00054,45.3
24,J00072,26.4
24,J00091,57.0
24,J00103,36.8
24,J00105,25.9
24,J00106,55.5
24,J00110,27.2
24,J00123,53.9
24,J00157,39.0
24,J00017,55.0
24,J00023,91.1
24,J00032,69.1
24,J00039,23.8
24,J00052,78.8
24,J00060,85.6
24,J00108,29.5
24,J00130,25.0
24,J00145,30.4
24,J00154,67.3
24,J00160,18.4
24,J00175,53.6
24,J00036,25.0
24,J00096,26.8
24,J00102,36.0
24,J00111,36.8
24,J00001,49.3
24,J00003,55.2
24,J00019,85.0
24,J00026,36.0
24,J00037,54.6
24,J00048,26.0
24,J00049,31.1
24,J00050,48.8
24,J00051,56.0
24,J00082,21.2
24,J00117,25.4
24,J00119,25.2
24,J00127,64.0
24,J00132,47.8
24,J00135,29.2
24,J00146,39.6
24,J00148,57.7
24,J00005,29.6
24,J00025,65.1
24,J00034,30.2
24,J00040,38.2
24,J00073,48.5
24,J00084,28.2
24,J00090,27.9
24,J00092,27.5
24,J00098,17.6
24,J00107,39.9
24,J00109,40.2
24,J00116,48.7
24,J00137,37.5
24,J00143,36.4
24,J00170,36.8
24,J00012,19.6
24,J00056,57.4
24,J00074,58.7
24,J00078,80.7
24,J00094,45.1
24,J00101,51.1
24,J00112,19.9
24,J00115,42.9
24,J00173,50.8
24,J00007,55.4
24,J00035,25.3
24,J00043,42.1
24,J00057,41.2
24,J00062,54.1
24,J00068,68.7
24,J00083,17.1
24,J00085,49.1
24,J00087,40.1
24,J00118,62.5
24,J00134,23.0
24,J00138,32.6
24,J00141,43.5
24,J00151,32.8
24,J00162,58.9
25,J00006,27.4
25,J00016,62.5
25,J00042,44.4
25,J00122,66.5
25,J00156,32.8
25,J00172,28.3
25,J00015,34.8
25,J00021,58.7
25,J00031,96.7
25,J00038,30.4
25,J00041,29.1
25,J00064,72.6
25,J00066,36.9
25,J00070,24.5
25,J00079,30.0
25,J00097,25.0
25,J00131,39.9
25,J00153,40.7
25,J00174,68.2
25,J00018,46.8
25,J00065,23.3
25,J00071,44.0
25,J00076,36.5
25,J00080,55.4
25,J00099,21.3
25,J00100,90.6
25,J00133,36.0
25,J00159,51.4
25,J00169,51.5
25,J00008,27.5
25,J00011,37.9
25,J00033,53.4
25,J00125,45.9
25,J00126,33.4
25,J00128,38.7
25,J00129,83.9
25,J00139,78.6
25,J00149,89.9
25,J00002,26.9
25,J00014,36.4
25,J00028,34.8
25,J00059,39.6
25,J00063,45.2
25,J00069,37.4
25,J00081,36.8
25,J00086,201.9
25,J00140,66.2
25,J00144,36.1
25,J00168,32.0
25,J00004,48.7
25,J00022,15.0
25,J00029,60.2
25,J00045,37.3
25,J00067,42.3
25,J00077,21.9
25,J00093,15.0
25,J00104,32.0
25,J00113,30.0
25,J00155,28.1
25,J00161,64.0
25,J00164,35.9
25,J00009,37.8
25,J00010,78.6
25,J00020,59.1
25,J00027,59.1
25,J00047,57.3
25,J00055,19.8
25,J00061,19.7
25,J00075,64.6
25,J00088,47.2
25,J00089,29.3
25,J00095,45.4
25,J00120,28.3
25,J00124,62.4
25,J00150,101.1
25,J00152,25.0
25,J00163,37.5
25,J00165,40.3
25,J00166,57.0
25,J00167,37.5
25,J00013,86.5
25,J00024,58.4
25,J00044,42.8
25,J00046,37.6
25,J00058,29.8
25,J00114,55.8
25,J00121,27.1
25,J00136,27.4
25,J00142,53.6
25,J00147,57.5
25,J00158,31.3
25,J00171,26.2
25,J00030,32.3
25,J00053,36.9
25,J00054,51.3
25,J00072,23.9
25,J00091,51.0
25,J00103,55.0
25,J00105,33.5
25,J00106,30.0
25,J00110,26.6
25,J00123,51.4
25,J00157,25.0
25,J00017,41.6
25,J00023,67.5
25,J00032,68.2
25,J00039,29.0
25,J00052,61.4
25,J00060,42.4
25,J00108,38.1
25,J00130,29.9
25,J00145,39.3
25,J00154,43.1
25,J00160,32.4
25,J00175,60.0
25,J00036,33.0
25,J00096,39.3
25,J00102,27.8
25,J00111,23.4
25,J00001,47.3
25,J00003,47.2
25,J00019,48.0
25,J00026,39.2
25,J00037,35.0
25,J00048,38.9
25,J00049,57.1
25,J00050,46.0
25,J00051,52.3
25,J00082,27.8
25,J00117,22.1
25,J00119,49.5
25,J00127,80.1
25,J00132,52.9
25,J00135,43.7
25,J00146,28.5
25,J00148,38.2
25,J00005,23.8
25,J00025,35.6
25,J00034,51.3
25,J00040,49.9
25,J00073,37.6
25,J00084,21.7
25,J00090,26.0
25,J00092,46.2
25,J00098,19.2
25,J00107,50.3
25,J00109,34.6
25,J00116,59.5
25,J00137,28.2
25,J00143,41.4
25,J00170,55.3
25,J00012,32.3
25,J00056,40.7
25,J00074,48.7
25,J00078,83.2
25,J00094,36.9
25,J00101,36.4
25,J00112,24.3
25,J00115,62.6
25,J00173,38.6
25,J00007,34.6
25,J00035,37.3
25,J00043,42.5
25,J00057,39.5
25,J00062,54.6
25,J00068,64.2
25,J00083,17.2
25,J00085,26.9
25,J00087,27.0
25,J00118,41.4
25,J00134,37.9
25,J00138,21.6
25,J00141,36.2
25,J00151,74.3
25,J00162,42.7
26,J00006,26.7
26,J00016,54.5
26,J00042,58.4
26,J00122,63.7
26,J00156,53.7
26,J00172,53.6
26,J00015,37.1
26,J00021,57.6
26,J00031,53.8
26,J00038,44.9
26,J00041,37.7
26,J00064,65.7
26,J00066,35.5
26,J00070,23.4
26,J00079,74.4
26,J00097,25.2
26,J00131,28.2
26,J00153,41.2
26,J00174,57.3
26,J00018,29.5
26,J00065,21.6
26,J00071,42.7
26,J00076,31.2
26,J00080,32.6
26,J00099,18.9
26,J00100,77.5
26,J00133,36.4
26,J00159,22.7
26,J00169,52.5
26,J00008,49.1
26,J00011,34.7
26,J00033,44.6
26,J00125,37.9
26,J00126,43.4
26,J00128,25.0
26,J00129,58.0
26,J00139,45.8
26,J00149,113.8
26,J00002,25.0
26,J00014,44.9
26,J00028,39.3
26,J00059,28.8
26,J00063,78.2
26,J00069,38.8
26,J00081,46.2
26,J00086,222.2
26,J00140,69.2
26,J00144,25.2
26,J00168,30.4
26,J00004,36.7
26,J00022,16.9
26,J00029,94.8
26,J00045,23.3
26,J00067,60.4
26,J00077,28.5
26,J00093,26.2
26,J00104,63.9
26,J00113,42.8
26,J00155,36.1
26,J00161,42.4
26,J00164,37.8
26,J00009,30.5
26,J00010,59.0
26,J00020,75.6
26,J00027,73.0
26,J00047,61.8
26,J00055,12.0
26,J00061,31.6
26,J00075,52.3
26,J00088,54.8
26,J00089,26.8
26,J00095,37.7
26,J00120,52.7
26,J00124,61.3
26,J00150,71.7
26,J00152,37.0
26,J00163,48.0
26,J00165,28.2
26,J00166,50.7
26,J00167,47.8
26,J00013,71.2
26,J00024,64.8
26,J00044,72.3
26,J00046,40.0
26,J00058,38.9
26,J00114,34.9
26,J00121,26.1
26,J00136,18.0
26,J00142,26.3
26,J00147,33.1
26,J00158,41.7
26,J00171,35.2
26,J00030,44.2
26,J00053,36.8
26,J00054,36.3
26,J00072,41.6
26,J00091,50.5
26,J00103,37.8
26,J00105,41.4
26,J00106,56.9
26,J00110,15.0
26,J00123,56.0
26,J00157,50.8
26,J00017,82.2
26,J00023,80.2
26,J00032,63.8
26,J00039,20.4
26,J00052,55.5
26,J00060,33.4
26,J00108,41.0
26,J00130,51.6
26,J00145,49.5
26,J00154,43.1
26,J00160,12.0
26,J00175,45.4
26,J00036,53.9
26,J00096,15.0
26,J00102,27.5
26,J00111,29.7
26,J00001,53.9
26,J00003,44.3
26,J00019,34.2
26,J00026,47.6
26,J00037,41.4
26,J00048,30.3
26,J00049,26.0
26,J00050,37.9
26,J00051,33.9
26,J00082,22.5
26,J00117,21.1
26,J00119,56.9
26,J00127,54.2
26,J00132,56.2
26,J00135,53.8
26,J00146,45.0
26,J00148,62.6
26,J00005,26.4
26,J00025,39.4
26,J00034,36.3
26,J00040,44.7
26,J00073,61.8
26,J00084,40.1
26,J00090,31.8
26,J00092,39.8
26,J00098,18.4
26,J00107,29.3
26,J00109,42.2
26,J00116,31.5
26,J00137,29.3
26,J00143,27.0
26,J00170,49.1
26,J00012,35.0
26,J00056,52.8
26,J00074,50.6
26,J00078,98.5
26,J00094,33.4
26,J00101,35.6
26,J00112,33.2
26,J00115,80.6
26,J00173,40.3
26,J00007,59.0
26,J00035,34.3
26,J00043,46.5
26,J00057,42.6
26,J00062,54.9
26,J00068,48.4
26,J00083,22.3
26,J00085,43.3
26,J00087,52.0
26,J00118,45.0
26,J00134,29.2
26,J00138,30.1
26,J00141,39.8
26,J00151,40.2
26,J00162,56.2
27,J00006,18.5
27,J00016,71.2
27,J00042,39.5
27,J00122,64.6
27,J00156,89.4
27,J00172,32.4
27,J00015,39.1
27,J00021,42.0
27,J00031,158.8
27,J00038,42.8
27,J00041,34.9
27,J00064,59.7
27,J00066,44.5
27,J00070,30.3
27,J00079,42.4
27,J00097,25.0
27,J00131,27.1
27,J00153,51.9
27,J00174,61.5
27,J00018,49.4
27,J00065,23.5
27,J00071,53.5
27,J00076,37.5
27,J00080,38.0
27,J00099,19.9
27,J00100,57.5
27,J00133,49.5
27,J00159,15.0
27,J00169,39.6
27,J00008,47.7
27,J00011,36.9
27,J00033,33.7
27,J00125,41.0
27,J00126,39.4
27,J00128,25.0
27,J00129,50.5
27,J00139,39.8
27,J00149,75.3
27,J00002,33.5
27,J00014,40.4
27,J00028,39.6
27,J00059,60.7
27,J00063,69.3
27,J00069,60.6
27,J00081,54.8
27,J00086,168.9
27,J00140,84.0
27,J00144,46.5
27,J00168,47.0
27,J00004,39.6
27,J00022,18.0
27,J00029,62.9
27,J00045,46.5
27,J00067,40.8
27,J00077,26.7
27,J00093,28.6
27,J00104,39.7
27,J00113,30.0
27,J00155,48.7
27,J00161,56.0
27,J00164,45.8
27,J00009,31.4
27,J00010,45.5
27,J00020,64.8
27,J00027,68.2
27,J00047,80.1
27,J00055,31.2
27,J00061,19.8
27,J00075,54.5
27,J00088,36.8
27,J00089,44.7
27,J00095,33.0
27,J00120,53.4
27,J00124,62.1
27,J00150,75.2
27,J00152,25.0
27,J00163,63.7
27,J00165,52.1
27,J00166,45.9
27,J00167,40.9
27,J00013,74.7
27,J00024,58.3
27,J00044,55.4
27,J00046,36.2
27,J00058,29.9
27,J00114,44.1
27,J00121,24.3
27,J00136,19.9
27,J00142,75.7
27,J00147,50.8
27,J00158,54.3
27,J00171,40.0
27,J00030,58.9
27,J00053,27.1
27,J00054,48.5
27,J00072,24.4
27,J00091,77.3
27,J00103,57.9
27,J00105,63.0
27,J00106,54.2
27,J00110,16.6
27,J00123,66.0
27,J00157,25.0
27,J00017,49.0
27,J00023,82.4
27,J00032,56.1
27,J00039,31.2
27,J00052,78.0
27,J00060,55.7
27,J00108,35.5
27,J00130,41.1
27,J00145,31.5
27,J00154,56.7
27,J00160,16.3
27,J00175,33.0
27,J00036,41.0
27,J00096,17.0
27,J00102,48.3
27,J00111,21.3
27,J00001,66.4
27,J00003,55.4
27,J00019,39.5
27,J00026,39.0
27,J00037,42.7
27,J00048,46.3
27,J00049,24.1
27,J00050,39.7
27,J00051,60.2
27,J00082,15.0
27,J00117,60.5
27,J00119,32.8
27,J00127,81.3
27,J00132,53.7
27,J00135,44.5
27,J00146,35.5
27,J00148,40.4
27,J00005,24.7
27,J00025,47.4
27,J00034,35.1
27,J00040,57.0
27,J00073,25.0
27,J00084,25.3
27,J00090,38.5
27,J00092,25.0
27,J00098,27.1
27,J00107,43.3
27,J00109,44.1
27,J00116,37.8
27,J00137,29.9
27,J00143,68.0
27,J00170,39.4
27,J00012,18.0
27,J00056,34.4
27,J00074,44.2
27,J00078,77.4
27,J00094,30.1
27,J00101,33.1
27,J00112,18.0
27,J00115,43.2
27,J00173,50.8
27,J00007,69.2
27,J00035,37.7
27,J00043,38.3
27,J00057,59.3
27,J00062,42.0
27,J00068,45.3
27,J00083,36.8
27,J00085,24.7
27,J00087,25.0
27,J00118,45.6
27,J00134,29.9
27,J00138,30.4
27,J00141,37.2
27,J00151,64.8
27,J00162,46.3
28,J00006,28.5
28,J00016,50.6
28,J00042,38.8
28,J00122,63.4
28,J00156,51.5
28,J00172,50.0
28,J00015,38.2
28,J00021,44.8
28,J00031,70.2
28,J00038,66.2
28,J00041,44.0
28,J00064,62.8
28,J00066,47.9
28,J00070,30.7
28,J00079,61.4
28,J00097,40.8
28,J00131,33.5
28,J00153,41.6
28,J00174,72.4
28,J00018,36.1
28,J00065,28.9
28,J00071,31.2
28,J00076,19.2
28,J00080,62.5
28,J00099,24.4
28,J00100,67.5
28,J00133,43.9
28,J00159,28.0
28,J00169,45.0
28,J00008,22.0
28,J00011,43.2
28,J00033,36.0
28,J00125,51.6
28,J00126,51.0
28,J00128,25.9
28,J00129,74.0
28,J00139,52.1
28,J00149,60.2
28,J00002,62.5
28,J00014,37.5
28,J00028,56.1
28,J00059,25.6
28,J00063,75.2
28,J00069,65.8
28,J00081,59.9
28,J00086,199.6
28,J00140,89.1
28,J00144,25.7
28,J00168,30.1
28,J00004,47.7
28,J00022,20.8
28,J00029,76.2
28,J00045,31.6
28,J00067,32.8
28,J00077,52.6
28,J00093,16.3
28,J00104,48.9
28,J00113,62.6
28,J00155,51.2
28,J00161,88.2
28,J00164,25.0
28,J00009,26.4
28,J00010,57.0
28,J00020,52.3
28,J00027,46.9
28,J00047,47.7
28,J00055,19.2
28,J00061,27.9
28,J00075,45.7
28,J00088,47.8
28,J00089,49.2
28,J00095,44.6
28,J00120,46.0
28,J00124,57.3
28,J00150,78.9
28,J00152,32.7
28,J00163,34.0
28,J00165,25.0
28,J00166,39.6
28,J00167,33.9
28,J00013,90.4
28,J00024,82.0
28,J00044,63.4
28,J00046,55.4
28,J00058,34.1
28,J00114,39.3
28,J00121,20.1
28,J00136,17.5
28,J00142,36.4
28,J00147,64.7
28,J00158,32.7
28,J00171,27.6
28,J00030,60.9
28,J00053,27.9
28,J00054,41.3
28,J00072,27.9
28,J00091,52.5
28,J00103,53.2
28,J00105,34.8
28,J00106,64.5
28,J00110,24.0
28,J00123,57.0
28,J00157,29.7
28,J00017,43.6
28,J00023,54.3
28,J00032,89.1
28,J00039,20.6
28,J00052,73.1
28,J00060,52.2
28,J00108,42.8
28,J00130,25.0
28,J00145,35.0
28,J00154,53.8
28,J00160,20.3
28,J00175,27.4
28,J00036,62.9
28,J00096,50.9
28,J00102,32.4
28,J00111,32.6
28,J00001,60.0
28,J00003,87.1
28,J00019,50.9
28,J00026,56.4
28,J00037,41.9
28,J00048,30.1
28,J00049,43.4
28,J00050,25.9
28,J00051,48.9
28,J00082,29.8
28,J00117,24.5
28,J00119,62.1
28,J00127,78.7
28,J00132,48.4
28,J00135,34.5
28,J00146,47.1
28,J00148,57.7
28,J00005,27.5
28,J00025,25.0
28,J00034,42.2
28,J00040,54.3
28,J00073,32.8
28,J00084,30.4
28,J00090,30.9
28,J00092,34.3
28,J00098,12.8
28,J00107,36.2
28,J00109,57.2
28,J00116,49.7
28,J00137,34.4
28,J00143,36.9
28,J00170,39.6
28,J00012,41.8
28,J00056,41.5
28,J00074,55.5
28,J00078,79.2
28,J00094,32.9
28,J00101,39.9
28,J00112,24.5
28,J00115,39.3
28,J00173,30.6
28,J00007,45.2
28,J00035,39.5
28,J00043,37.9
28,J00057,73.4
28,J00062,61.3
28,J00068,67.9
28,J00083,23.0
28,J00085,39.9
28,J00087,44.3
28,J00118,43.4
28,J00134,40.1
28,J00138,46.8
28,J00141,42.4
28,J00151,52.0
28,J00162,40.2
29,J00006,18.0
29,J00016,64.2
29,J00042,51.7
29,J00122,69.1
29,J00156,48.6
29,J00172,43.1
29,J00015,36.5
29,J00021,54.4
29,J00031,169.7
29,J00038,39.4
29,J00041,34.0
29,J00064,84.6
29,J00066,60.4
29,J00070,58.3
29,J00079,59.7
29,J00097,35.6
29,J00131,28.2
29,J00153,56.0
29,J00174,75.0
29,J00018,45.4
29,J00065,43.5
29,J00071,47.7
29,J00076,42.3
29,J00080,80.1
29,J00099,25.0
29,J00100,87.1
29,J00133,52.0
29,J00159,46.4
29,J00169,62.0
29,J00008,49.0
29,J00011,28.2
29,J00033,45.9
29,J00125,56.0
29,J00126,30.7
29,J00128,27.9
29,J00129,58.4
29,J00139,55.3
29,J00149,70.7
29,J00002,40.3
29,J00014,30.8
29,J00028,32.7
29,J00059,37.0
29,J00063,73.7
29,J00069,38.8
29,J00081,36.8
29,J00086,199.2
29,J00140,68.2
29,J00144,31.7
29,J00168,25.9
29,J00004,48.8
29,J00022,17.2
29,J00029,81.3
29,J00045,29.4
29,J00067,44.7
29,J00077,34.6
29,J00093,34.5
29,J00104,49.1
29,J00113,30.0
29,J00155,42.4
29,J00161,58.0
29,J00164,47.6
29,J00009,33.5
29,J00010,73.0
29,J00020,71.4
29,J00027,77.0
29,J00047,52.0
29,J00055,12.3
29,J00061,31.1
29,J00075,44.7
29,J00088,44.6
29,J00089,25.6
29,J00095,66.2
29,J00120,44.7
29,J00124,74.5
29,J00150,77.8
29,J00152,55.8
29,J00163,60.7
29,J00165,25.0
29,J00166,41.2
29,J00167,46.0
29,J00013,59.6
29,J00024,76.4
29,J00044,38.7
29,J00046,56.3
29,J00058,32.7
29,J00114,72.1
29,J00121,25.7
29,J00136,16.2
29,J00142,42.0
29,J00147,37.8
29,J00158,29.9
29,J00171,35.7
29,J00030,42.6
29,J00053,60.1
29,J00054,40.5
29,J00072,29.4
29,J00091,83.1
29,J00103,44.2
29,J00105,25.0
29,J00106,49.1
29,J00110,23.3
29,J00123,62.3
29,J00157,64.7
29,J00017,40.1
29,J00023,59.8
29,J00032,74.9
29,J00039,28.4
29,J00052,53.5
29,J00060,62.8
29,J00108,35.8
29,J00130,45.9
29,J00145,38.8
29,J00154,49.8
29,J00160,19.1
29,J00175,36.5
29,J00036,59.8
29,J00096,15.0
29,J00102,42.7
29,J00111,27.3
29,J00001,84.1
29,J00003,65.1
29,J00019,25.0
29,J00026,34.7
29,J00037,39.5
29,J00048,28.1
29,J00049,36.1
29,J00050,41.5
29,J00051,53.6
29,J00082,15.0
29,J00117,37.6
29,J00119,56.6
29,J00127,58.1
29,J00132,61.7
29,J00135,29.1
29,J00146,28.5
29,J00148,53.2
29,J00005,24.4
29,J00025,29.6
29,J00034,25.0
29,J00040,72.3
29,J00073,41.9
29,J00084,32.7
29,J00090,25.7
29,J00092,50.4
29,J00098,29.3
29,J00107,35.6
29,J00109,45.9
29,J00116,52.5
29,J00137,27.4
29,J00143,45.1
29,J00170,33.7
29,J00012,42.9
29,J00056,34.6
29,J00074,43.6
29,J00078,70.8
29,J00094,26.7
29,J00101,43.2
29,J00112,25.2
29,J00115,47.9
29,J00173,37.3
29,J00007,37.5
29,J00035,32.8
29,J00043,47.4
29,J00057,41.3
29,J00062,66.1
29,J00068,72.9
29,J00083,33.4
29,J00085,29.9
29,J00087,25.0
29,J00118,36.5
29,J00134,29.9
29,J00138,41.5
29,J00141,31.5
29,J00151,37.4
29,J00162,55.5
