job_id,dept,activity,section_id,location_desc,km_from,km_to,needs_T,needs_P,needs_D,needs_train_movements,needs_live_ohe,duration_mean_min,duration_sd_min,duration_min_min,duration_max_min,min_block_min,resources,due_day,criticality,priority,uncertainty_level,provenance
J00294,ENGG,TRACK_GEOMETRY_CORRECTION,MVPM-SGE-UP,MVPM-SGE UP km 1.96,1.962,2.865,1,0,0,0,0,46.3,10.9,25.0,100.0,120,PWAY_GANG_0,11,1.01,NORMAL,MEDIUM,D:poisson_from_periodicity
J00301,ENGG,TRACK_GEOMETRY_CORRECTION,SGE-ANU-UP,SGE-ANU UP km 0.09,0.088,0.634,1,0,0,0,0,40.8,14.8,25.0,100.0,120,PWAY_GANG_0,11,1.494,HIGH,HIGH,D:poisson_from_periodicity
J00014,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,TPT-MOLK-UP,TPT-MOLK UP km 1.94,1.945,2.175,1,0,1,0,0,41.6,9.5,20.0,90.0,120,SNT_GANG_2,12,0.7,NORMAL,MEDIUM,D:poisson_from_periodicity
J00025,ENGG,TRACK_GEOMETRY_CORRECTION,MOLK-KEY-UP,MOLK-KEY UP km 3.16,3.164,3.4,1,0,0,0,0,59.2,10.9,25.0,100.0,120,PWAY_GANG_2,12,1.751,HIGH,MEDIUM,D:poisson_from_periodicity
J00042,TRD,OHE_MEASUREMENT_UNDER_LOAD,KEY-KNNT-UP,KEY-KNNT UP km 0.03,0.031,0.395,0,0,0,0,1,32.8,7.5,18.0,65.0,0,TRD_GANG_1,12,0.504,NORMAL,MEDIUM,D:poisson_from_periodicity
J00077,SNT,TRACK_CIRCUIT_SHUNT_CHECK,DST-DPI-UP,DST-DPI UP km 4.94,4.939,5.183,0,0,0,1,0,26.4,6.9,15.0,55.0,0,SNT_GANG_2,12,0.903,NORMAL,MEDIUM,D:poisson_from_periodicity
J00087,ENGG,THROUGH_TAMPING,DPI-MAP-UP,DPI-MAP UP km 2.31,2.313,6.527,1,0,0,0,0,62.8,14.9,35.0,150.0,150,TAMPER_0,12,2.014,URGENT,MEDIUM,D:poisson_from_periodicity
J00119,ENGG,TRACK_GEOMETRY_CORRECTION,TNGR-BDY-DN,TNGR-BDY DN km 2.86,2.858,3.231,1,0,0,0,0,45.3,14.3,25.0,100.0,120,PWAY_GANG_3,12,0.6,NORMAL,HIGH,D:poisson_from_periodicity
J00131,ENGG,THROUGH_TAMPING,BDY-BQI-DN,BDY-BQI DN km 7.28,7.283,9.611,1,0,0,0,0,68.7,13.2,35.0,150.0,150,TAMPER_0,12,1.907,HIGH,MEDIUM,D:poisson_from_periodicity
J00139,TRD,OHE_HEIGHT_ADJUSTMENT,BDY-BQI-DN,BDY-BQI DN km 9.39,9.389,9.933,1,1,0,0,0,26.6,8.7,15.0,60.0,120,TOWER_WAGON_1,12,0.947,NORMAL,HIGH,D:poisson_from_periodicity
J00156,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,BQI-LCR-DN,BQI-LCR DN km 1.81,1.807,1.936,1,0,1,0,0,43.9,9.1,20.0,90.0,120,SNT_GANG_1,12,1.515,HIGH,MEDIUM,D:poisson_from_periodicity
J00177,ENGG,TRACK_GEOMETRY_CORRECTION,LCR-DSPT-DN,LCR-DSPT DN km 5.48,5.482,5.786,1,0,0,0,0,56.6,14.9,25.0,100.0,120,PWAY_GANG_2,12,0.991,NORMAL,MEDIUM,D:poisson_from_periodicity
J00183,ENGG,THROUGH_TAMPING,DSPT-TNT-UP,DSPT-TNT UP km 0.75,0.754,4.152,1,0,0,0,0,71.3,10.2,35.0,150.0,150,TAMPER_0,12,1.168,NORMAL,LOW,D:poisson_from_periodicity
J00184,ENGG,THROUGH_TAMPING,DSPT-TNT-UP,DSPT-TNT UP km 0.41,0.406,4.301,1,0,0,0,0,59.4,12.7,35.0,150.0,150,TAMPER_0,12,1.426,HIGH,MEDIUM,D:poisson_from_periodicity
J00191,SNT,TRACK_CIRCUIT_MAINTENANCE,DSPT-TNT-DN,DSPT-TNT DN km 1.03,1.034,1.29,1,0,1,0,0,32.6,7.0,20.0,80.0,120,SNT_GANG_0,12,1.089,NORMAL,MEDIUM,D:poisson_from_periodicity
J00207,SNT,TRACK_CIRCUIT_MAINTENANCE,KPPR-MGSJ-UP,KPPR-MGSJ UP km 2.08,2.075,2.339,1,0,1,0,0,36.7,7.4,20.0,80.0,120,SNT_GANG_0,12,1.076,NORMAL,MEDIUM,D:poisson_from_periodicity
J00224,TRD,TRACTION_BONDING,MGSJ-SA-DN,MGSJ-SA DN km 2.31,2.312,2.526,1,0,0,0,0,17.8,6.4,12.0,50.0,120,TRD_GANG_0,12,1.234,NORMAL,HIGH,D:poisson_from_periodicity
J00232,SNT,TRACK_CIRCUIT_MAINTENANCE,SA-NEA-UP,SA-NEA UP km 2.87,2.873,3.22,1,0,1,0,0,38.0,10.0,20.0,80.0,120,SNT_GANG_0,12,1.455,HIGH,MEDIUM,D:poisson_from_periodicity
J00254,TRD,OHE_MEASUREMENT_UNDER_LOAD,VRPD-DVBH-UP,VRPD-DVBH UP km 3.73,3.727,4.222,0,0,0,0,1,30.0,7.2,18.0,65.0,0,TRD_GANG_1,12,0.948,NORMAL,MEDIUM,D:poisson_from_periodicity
J00257,ENGG,TURNOUT_TAMPING,VRPD-DVBH-DN,VRPD-DVBH DN km 0.62,0.62,0.901,1,0,0,0,0,46.9,14.7,30.0,130.0,150,TAMPER_0,12,1.424,HIGH,HIGH,D:poisson_from_periodicity
J00328,SNT,TRACK_CIRCUIT_MAINTENANCE,CV-ED-UP,CV-ED UP km 3.13,3.133,3.407,1,0,1,0,0,35.7,9.3,20.0,80.0,120,SNT_GANG_2,12,1.215,NORMAL,MEDIUM,D:poisson_from_periodicity
J00333,SNT,POINT_MACHINE_OVERHAUL,CV-ED-DN,CV-ED DN km 2.23,2.229,2.397,1,0,1,0,0,43.2,9.5,25.0,100.0,120,SNT_GANG_0,12,1.646,HIGH,MEDIUM,D:poisson_from_periodicity
